Date,Last Crawling,SKU Name,Product Name,Url Product,Seller,Merchant,Stock,Item Condition,Filter,Flag,Bottom Price,Original Price,Discount,Selling Price,Discrepancy,Sales Quantity,Sales Revenue
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N Wireless N Router 300Mbps Wifi Router TPLINK WR840N,https://tokopedia.com/thanthan/tp-link-tl-wr840n-wireless-n-router-300mbps-wifi-router-tplink-wr840n,THANTHAN_ACC57,tokopedia,In Stock,baru,Above,Please Check,155000,250000,0,250000,0.0161290322580645,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR 840N TL-WR840N 300MBps Wireless Router 2 Antenna,https://tokopedia.com/gavinstore-/tp-link-tl-wr-840n-tl-wr840n-300mbps-wireless-router-2-antenna,Gavinstore-id,tokopedia,In Stock,baru,Above,Please Check,155000,234000,0,234000,0.0150967741935483,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300MBps Wireless Router WR840N tplink 840n wifi 840,https://tokopedia.com/boneshop9-1/tp-link-tl-wr840n-300mbps-wireless-router-wr840n-tplink-840n-wifi-840,boneshop9,tokopedia,In Stock,baru,Above,Please Check,155000,384000,0,384000,0.0247741935483871,0,0
10/22/2022,10/22/2022,TL WR840N,TL-WR840N tp-link TL-WR840N Router 300Mbps Repeater Wireless WISP AP,https://tokopedia.com/chalshop43/tl-wr840n-tp-link-tl-wr840n-router-300mbps-repeater-wireless-wisp-ap,Chalshop43,tokopedia,In Stock,baru,Above,Please Check,155000,286000,0,286000,0.0184516129032258,0,0
10/22/2022,10/22/2022,TL WR840N,100% Ori Tp Link Tp-Link Tl-Wr840N 300Mbps Wireless Router Tp Link,https://tokopedia.com/lisa100-1/100-ori-tp-link-tp-link-tl-wr840n-300mbps-wireless-router-tp-link,lisa 100,tokopedia,In Stock,baru,Above,Please Check,155000,238000,0,238000,0.0153548387096774,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK 300MBPS WIRELESS ROUTER - TL-WR840N - WHITE,https://tokopedia.com/vianis/tp-link-300mbps-wireless-router-tl-wr840n-white-ddea,Viani_s,tokopedia,In Stock,baru,Above,Please Check,155000,186100,0,186100,0.0120064516129032,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N : 300Mbps TPLink WiFi Wireless N Router WR840,https://tokopedia.com/ccplace/tp-link-tl-wr840n-300mbps-tplink-wifi-wireless-n-router-wr840,ccplace shop,tokopedia,In Stock,baru,Above,Please Check,155000,238000,0,238000,0.0153548387096774,0,0
10/22/2022,10/22/2022,TL WR840N,Sintesa# TP-LINK TL-WR840N 300Mbps Wireless N Speed Wi-Fi Router,https://tokopedia.com/jannahstr/sintesa-tp-link-tl-wr840n-300mbps-wireless-n-speed-wi-fi-router,JANNAH STR,tokopedia,In Stock,baru,Above,Please Check,155000,266190,0,266190,0.0171735483870967,0,0
10/22/2022,10/22/2022,TL WR840N,Gt Tp-Link Wireless Router Tl Wr840N 300 Mbps,https://tokopedia.com/madridismoid/gt-tp-link-wireless-router-tl-wr840n-300-mbps,madridismoid,tokopedia,In Stock,baru,Above,Please Check,155000,225000,0,225000,0.014516129032258,0,0
10/22/2022,10/22/2022,TL WR840N,Wireless Router TP-LINK TL-WR840N 300Mbps,https://tokopedia.com/tambakofficial/wireless-router-tp-link-tl-wr840n-300mbps,Tambak Official,tokopedia,In Stock,baru,Above,Please Check,155000,186000,0,186000,0.012,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N 300Mbps TPLink WiFi Wireless N Router,https://tokopedia.com/garwitastore-i/tp-link-tl-wr840n-300mbps-tplink-wifi-wireless-n-router,Garwitastore-id,tokopedia,In Stock,baru,Above,Please Check,155000,245000,0,245000,0.0158064516129032,0,0
10/22/2022,10/22/2022,TL WR840N,SALE TERBATAS Tp-Link TL-WR820N TL-WR840N Wireless N Speed 300Mbs Wifi - TL-WR820N,https://tokopedia.com/brantaofficial/sale-terbatas-tp-link-tl-wr820n-tl-wr840n-wireless-n-speed-300mbs-wifi-tl-wr820n,Branta Official,tokopedia,In Stock,baru,Above,Please Check,155000,375000,0,375000,0.0241935483870967,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N WIFI ROUTER 300Mbps Wireless N Speed,https://tokopedia.com/belsa/tp-link-tl-wr840n-wifi-router-300mbps-wireless-n-speed,BELSA_SHOP,tokopedia,In Stock,baru,Above,Please Check,155000,238000,0,238000,0.0153548387096774,0,0
10/22/2022,10/22/2022,TL WR840N,WIRELESS ROUTER TP-LINK TL-WR840N 300Mbps,https://tokopedia.com/ccwinta/wireless-router-tp-link-tl-wr840n-300mbps,ccwinta shop,tokopedia,In Stock,baru,Above,Please Check,155000,242000,0,242000,0.0156129032258064,0,0
10/22/2022,10/22/2022,TL WR840N,PROMO TP-LINK TL-WR840N 300Mbps Wireless N Router,https://tokopedia.com/mariasartika/promo-tp-link-tl-wr840n-300mbps-wireless-n-router,Maria Sartika,tokopedia,In Stock,baru,Above,Please Check,155000,209000,0,209000,0.0134838709677419,0,0
10/22/2022,10/22/2022,TL WR840N,100% Ori Tp-Link Tl-Wr840N (V4.0) : 300Mbps Tplink Wifi Wireless N,https://tokopedia.com/lisa100-1/100-ori-tp-link-tl-wr840n-v4-0-300mbps-tplink-wifi-wireless-n,lisa 100,tokopedia,In Stock,baru,Above,Please Check,155000,245500,0,245500,0.0158387096774193,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N WIRELESS ROUTER TL WR840N TPLINK WR 840N,https://tokopedia.com/gavinstore-/tp-link-tl-wr840n-wireless-router-tl-wr840n-tplink-wr-840n,Gavinstore-id,tokopedia,In Stock,baru,Above,Please Check,155000,231000,0,231000,0.0149032258064516,0,0
10/22/2022,10/22/2022,TL WR840N,KG568 TP-LINK TL-WR840N 300Mbps Wireless N Router 300Mbps Wireless NWR,https://tokopedia.com/devistoreeh/kg568-tp-link-tl-wr840n-300mbps-wireless-n-router-300mbps-wireless-nwr,devistoreeh,tokopedia,In Stock,baru,Above,Please Check,155000,247000,0,247000,0.0159354838709677,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N N300 Wi-Fi Router MIRIP N200RE WR820N WR840N N301,https://tokopedia.com/madilaa/tp-link-tl-wr840n-n300-wi-fi-router-mirip-n200re-wr820n-wr840n-n301,madilaa_shopp,tokopedia,In Stock,baru,Above,Please Check,155000,218800,0,218800,0.014116129032258,0,0
10/22/2022,10/22/2022,TL WR840N,ROUTER Wireless TP-LINK TL-WR840N 300 MBPS,https://tokopedia.com/gavinstore-/router-wireless-tp-link-tl-wr840n-300-mbps,Gavinstore-id,tokopedia,In Stock,baru,Above,Please Check,155000,240000,0,240000,0.0154838709677419,0,0
10/22/2022,10/22/2022,TL WR840N,Router Tp-Link Tl-Wr840N 300Mbps,https://tokopedia.com/momamakitchen/router-tp-link-tl-wr840n-300mbps,Momama Kitchen,tokopedia,In Stock,baru,Above,Please Check,155000,211000,0,211000,0.0136129032258064,0,0
10/22/2022,10/22/2022,TL WR840N,Tp-Link TL-WR840N 300Mbps Wireless N Speed Router WiFi 840 840n wr840,https://tokopedia.com/kela-/tp-link-tl-wr840n-300mbps-wireless-n-speed-router-wifi-840-840n-wr840,KELA_STORE,tokopedia,In Stock,baru,Above,Please Check,155000,263000,0,263000,0.0169677419354838,0,0
10/22/2022,10/22/2022,TL WR840N,Wireless Router TP-LINK TL-WR840N | WiFi Router TP-LINK 300Mbps,https://tokopedia.com/balok-s/wireless-router-tp-link-tl-wr840n-wifi-router-tp-link-300mbps,BALOK S,tokopedia,In Stock,baru,Above,Please Check,155000,276000,0,276000,0.0178064516129032,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless Router TPLink Wifi Extender 2,https://tokopedia.com/kela-/tp-link-tl-wr840n-300mbps-wireless-router-tplink-wifi-extender-2,KELA_STORE,tokopedia,In Stock,baru,Above,Please Check,155000,273000,0,273000,0.0176129032258064,0,0
10/22/2022,10/22/2022,TL WR840N,Router Wireless TP-Link TL-WR840N 300Mbps Wireless N Router Tp Link,https://tokopedia.com/belsa/router-wireless-tp-link-tl-wr840n-300mbps-wireless-n-router-tp-link,BELSA_SHOP,tokopedia,In Stock,baru,Above,Please Check,155000,223000,0,223000,0.0143870967741935,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300MBps Wireless Router 2 Antenna,https://tokopedia.com/belsa/tp-link-tl-wr840n-300mbps-wireless-router-2-antenna,BELSA_SHOP,tokopedia,In Stock,baru,Above,Please Check,155000,231000,0,231000,0.0149032258064516,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N Wifi Router 300 mbps Wireless,https://tokopedia.com/kela-/tp-link-tl-wr840n-wifi-router-300-mbps-wireless,KELA_STORE,tokopedia,In Stock,baru,Above,Please Check,155000,236000,0,236000,0.0152258064516129,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N Wireless Router N WR840N 300Mbps 2 antena,https://tokopedia.com/gavinstore-/tp-link-tl-wr840n-wireless-router-n-wr840n-300mbps-2-antena,Gavinstore-id,tokopedia,In Stock,baru,Above,Please Check,155000,228000,0,228000,0.0147096774193548,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N 300Mbps Wireles N Router,https://tokopedia.com/ccplace/tp-link-tl-wr840n-300mbps-wireles-n-router,ccplace shop,tokopedia,In Stock,baru,Above,Please Check,155000,275000,0,275000,0.0177419354838709,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300MBps Wireless Router WR840N tplink 840n wifi 840,https://tokopedia.com/ccwinta/tp-link-tl-wr840n-300mbps-wireless-router-wr840n-tplink-840n-wifi-840,ccwinta shop,tokopedia,In Stock,baru,Above,Please Check,155000,288000,0,288000,0.0185806451612903,0,0
10/22/2022,10/22/2022,TL WR840N,Router TP-LINK TL-WR840N - 300Mbps Wireless N Router,https://tokopedia.com/gavinstore-/router-tp-link-tl-wr840n-300mbps-wireless-n-router,Gavinstore-id,tokopedia,In Stock,baru,Above,Please Check,155000,243000,0,243000,0.0156774193548387,0,0
10/22/2022,10/22/2022,TL WR840N,TL-WR840N TP-Link 300Mbps Router Wireless N Speed Original,https://tokopedia.com/sandrinastore1-1/tl-wr840n-tp-link-300mbps-router-wireless-n-speed-original,Sandrina_Store1,tokopedia,In Stock,baru,Above,Please Check,155000,300000,0,300000,0.0193548387096774,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N : Wireless Router 300Mbps ORIGINAL,https://tokopedia.com/gavinstore-/tp-link-tl-wr840n-wireless-router-300mbps-original,Gavinstore-id,tokopedia,In Stock,baru,Above,Please Check,155000,217000,0,217000,0.0139999999999999,0,0
10/22/2022,10/22/2022,TL WR840N,PROMO TP-LINK TL-WR840N 300Mbps Wireless Router / Wifi Router TPLINK,https://tokopedia.com/brantaofficial/promo-tp-link-tl-wr840n-300mbps-wireless-router-wifi-router-tplink,Branta Official,tokopedia,In Stock,baru,Above,Please Check,155000,256000,0,256000,0.016516129032258,0,0
10/22/2022,10/22/2022,TL WR840N,PROMO TP-LINK TL-WR840N TL WR 840 N : TPLink 300Mbps Wireless N Router,https://tokopedia.com/brantaofficial/promo-tp-link-tl-wr840n-tl-wr-840-n-tplink-300mbps-wireless-n-router,Branta Official,tokopedia,In Stock,baru,Above,Please Check,155000,250000,0,250000,0.0161290322580645,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N / TL WR 840 N : TPLink 300Mbps Wireless N Router,https://tokopedia.com/thanthan/tp-link-tl-wr840n-tl-wr-840-n-tplink-300mbps-wireless-n-router,THANTHAN_ACC57,tokopedia,In Stock,baru,Above,Please Check,155000,245000,0,245000,0.0158064516129032,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless N Router (Antenna),https://tokopedia.com/ccwinta/tp-link-tl-wr840n-300mbps-wireless-n-router-antenna,ccwinta shop,tokopedia,In Stock,baru,Above,Please Check,155000,252000,0,252000,0.016258064516129,0,0
10/22/2022,10/22/2022,TL WR840N,"TP-Link TL-WR840N N300 Wi-Fi Router, Access Point Range Extender WISP",https://tokopedia.com/kela-/tp-link-tl-wr840n-n300-wi-fi-router-access-point-range-extender-wisp,KELA_STORE,tokopedia,In Stock,baru,Above,Please Check,155000,378000,0,378000,0.0243870967741935,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N : 300Mbps Wireless N Router Antenna tplink wr840n,https://tokopedia.com/ccwinta/tp-link-tl-wr840n-300mbps-wireless-n-router-antenna-tplink-wr840n,ccwinta shop,tokopedia,In Stock,baru,Above,Please Check,155000,225000,0,225000,0.014516129032258,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N (V4.0) : 300Mbps TPLink WiFi Wireless N Router,https://tokopedia.com/boneshop9-1/tp-link-tl-wr840n-v4-0-300mbps-tplink-wifi-wireless-n-router,boneshop9,tokopedia,In Stock,baru,Above,Please Check,155000,377000,0,377000,0.0243225806451612,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR 840N TL-WR840N 300MBps Wireless Router 2 Antenna,https://tokopedia.com/sandrinastore1-1/tp-link-tl-wr-840n-tl-wr840n-300mbps-wireless-router-2-antenna,Sandrina_Store1,tokopedia,In Stock,baru,Above,Please Check,155000,281000,0,281000,0.0181290322580645,0,0
10/22/2022,10/22/2022,TL WR840N,DISKON TP-LINK 300Mbps Wireless N Router TL-WR840N TERBAIK,https://tokopedia.com/brantaofficial/diskon-tp-link-300mbps-wireless-n-router-tl-wr840n-terbaik,Branta Official,tokopedia,In Stock,baru,Above,Please Check,155000,272000,0,272000,0.0175483870967741,0,0
10/22/2022,10/22/2022,TL WR840N,Gt Tp-Link Tl-Wr840N Antenna 300Mbps Wireless N Promo,https://tokopedia.com/jambuatah/gt-tp-link-tl-wr840n-antenna-300mbps-wireless-n-promo,jambuatah,tokopedia,In Stock,baru,Above,Please Check,155000,222000,0,222000,0.0143225806451612,0,0
10/22/2022,10/22/2022,TL WR840N,Tp-Link Wireless N Router TL-WR840N 300Mbps,https://tokopedia.com/boneshop9-1/tp-link-wireless-n-router-tl-wr840n-300mbps,boneshop9,tokopedia,In Stock,baru,Above,Please Check,155000,386000,0,386000,0.0249032258064516,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless N Router Best seller 300Mbps,https://tokopedia.com/ccbima/tp-link-tl-wr840n-300mbps-wireless-n-router-best-seller-300mbps,ccbima store,tokopedia,In Stock,baru,Above,Please Check,155000,493000,0,493000,0.0318064516129032,0,0
10/22/2022,10/22/2022,TL WR840N,GG246 Tl-wr840n Tp-link 300mbps Wireless Router,https://tokopedia.com/axl1212/gg246-tl-wr840n-tp-link-300mbps-wireless-router,axl1212,tokopedia,In Stock,baru,Above,Please Check,155000,250000,0,250000,0.0161290322580645,0,0
10/22/2022,10/22/2022,TL WR840N,TPLINK WR840N WIRELESS ROUTER TP-LINK TL-WR840N 300Mbps,https://tokopedia.com/gavinstore-/tplink-wr840n-wireless-router-tp-link-tl-wr840n-300mbps,Gavinstore-id,tokopedia,In Stock,baru,Above,Please Check,155000,222000,0,222000,0.0143225806451612,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless N Router,https://tokopedia.com/boneshop9-1/tp-link-tl-wr840n-300mbps-wireless-n-router,boneshop9,tokopedia,In Stock,baru,Above,Please Check,155000,377000,0,377000,0.0243225806451612,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300MBps Wireless Router TPLink,https://tokopedia.com/sandrinastore1-1/tp-link-tl-wr840n-300mbps-wireless-router-tplink,Sandrina_Store1,tokopedia,In Stock,baru,Above,Please Check,155000,285000,0,285000,0.0183870967741935,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300MBPS ROUTER,https://tokopedia.com/majumakmur9/tp-link-tl-wr840n-300mbps-router,maju makmur 9,tokopedia,In Stock,baru,Above,Please Check,155000,377000,0,377000,0.0243225806451612,0,0
10/22/2022,10/22/2022,TL WR840N,SALE TERBATAS TP-Link TL-WR840N 300 Mbps Wireless N Router (Garansi,https://tokopedia.com/brantaofficial/sale-terbatas-tp-link-tl-wr840n-300-mbps-wireless-n-router-garansi,Branta Official,tokopedia,In Stock,baru,Above,Please Check,155000,255000,0,255000,0.0164516129032258,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N Wireless N-300 Router | TPLINK,https://tokopedia.com/boneshop9-1/tp-link-tl-wr840n-wireless-n-300-router-tplink,boneshop9,tokopedia,In Stock,baru,Above,Please Check,155000,377000,0,377000,0.0243225806451612,0,0
10/22/2022,10/22/2022,TL WR840N,Unik TP-LINK TL-WR840N 300Mbps Wireless N Router Antenna Diskon,https://tokopedia.com/fauzia-shop-1/unik-tp-link-tl-wr840n-300mbps-wireless-n-router-antenna-diskon,fauzia shop_,tokopedia,In Stock,baru,Above,Please Check,155000,210600,0,210600,0.0135870967741935,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N TL WR 840 N : TPLink 300Mbps Wireless N Router,https://tokopedia.com/gifaaa/tp-link-tl-wr840n-tl-wr-840-n-tplink-300mbps-wireless-n-router,gifaaa_store,tokopedia,In Stock,baru,Above,Please Check,155000,221900,0,221900,0.014316129032258,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless Router / Wifi Router TPLINK WR840N,https://tokopedia.com/heycostore/tp-link-tl-wr840n-300mbps-wireless-router-wifi-router-tplink-wr840n,heyco store,tokopedia,In Stock,baru,Above,Please Check,155000,269000,0,269000,0.0173548387096774,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless Router TP LINK,https://tokopedia.com/garwitastore-i/tp-link-tl-wr840n-300mbps-wireless-router-tp-link,Garwitastore-id,tokopedia,In Stock,baru,Above,Please Check,155000,230000,0,230000,0.0148387096774193,0,0
10/22/2022,10/22/2022,TL WR840N,"Router TP-Link TL-WR840N 300Mbps ""TL-WR840N""",https://tokopedia.com/lucu-1/router-tp-link-tl-wr840n-300mbps-tl-wr840n,LUCU_U,tokopedia,In Stock,baru,Above,Please Check,155000,266000,0,266000,0.0171612903225806,0,0
10/22/2022,10/22/2022,TL WR840N,"Router TP-Link TL-WR840N 300Mbps ""TL-WR840N""",https://tokopedia.com/sandrinastore1-1/router-tp-link-tl-wr840n-300mbps-tl-wr840n,Sandrina_Store1,tokopedia,In Stock,baru,Above,Please Check,155000,277000,0,277000,0.0178709677419354,0,0
10/22/2022,10/22/2022,TL WR840N,READY STOK TP-Link TL-WR820N TP-LINK TL-WR844N TL-WR840N Router - TL-WR820N,https://tokopedia.com/brantaofficial/ready-stok-tp-link-tl-wr820n-tp-link-tl-wr844n-tl-wr840n-router-tl-wr820n,Branta Official,tokopedia,In Stock,baru,Above,Please Check,155000,237000,0,237000,0.0152903225806451,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N Wireless Router N WR840N 300Mbps 2 antena,https://tokopedia.com/ccwinta/tp-link-tl-wr840n-wireless-router-n-wr840n-300mbps-2-antena,ccwinta shop,tokopedia,In Stock,baru,Above,Please Check,155000,230000,0,230000,0.0148387096774193,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N,https://tokopedia.com/ccwinta/tp-link-tl-wr840n,ccwinta shop,tokopedia,In Stock,baru,Above,Please Check,155000,236000,0,236000,0.0152258064516129,0,0
10/22/2022,10/22/2022,TL WR840N,[ BISA COD ] GARANSI RESMI ! TP-LINK TL-WR840N 300Mbps Wireless,https://tokopedia.com/fiaaas/bisa-cod-garansi-resmi-tp-link-tl-wr840n-300mbps-wireless,fiaaa_storee,tokopedia,In Stock,baru,Above,Please Check,155000,218800,0,218800,0.014116129032258,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300MBPS WIRELESS ROUTER TP LINK,https://tokopedia.com/eriztore88/tp-link-tl-wr840n-300mbps-wireless-router-tp-link,Eriztore88,tokopedia,In Stock,baru,Above,Please Check,155000,269900,0,269900,0.0174129032258064,0,0
10/22/2022,10/22/2022,TL WR840N,Promo TPLINK WR840N WIRELESS ROUTER TP-LINK TL-WR840N 300Mbps Diskon,https://tokopedia.com/ekaaast/promo-tplink-wr840n-wireless-router-tp-link-tl-wr840n-300mbps-diskon,ekaaa_store,tokopedia,In Stock,baru,Above,Please Check,155000,218800,0,218800,0.014116129032258,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless Router TP LINK,https://tokopedia.com/asep8452/tp-link-tl-wr840n-300mbps-wireless-router-tp-link,asep8452,tokopedia,In Stock,baru,Above,Please Check,155000,272000,0,272000,0.0175483870967741,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless N Router (Antenna),https://tokopedia.com/belsa/tp-link-tl-wr840n-300mbps-wireless-n-router-antenna,BELSA_SHOP,tokopedia,In Stock,baru,Above,Please Check,155000,250000,0,250000,0.0161290322580645,0,0
10/22/2022,10/22/2022,TL WR840N,ROUTER Wireless TP-LINK TL-WR840N 300 MBPS,https://tokopedia.com/ccwinta/router-wireless-tp-link-tl-wr840n-300-mbps,ccwinta shop,tokopedia,In Stock,baru,Above,Please Check,155000,236000,0,236000,0.0152258064516129,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR 840N TL-WR840N 300MBPS WIRELESS ROUTER 2,https://tokopedia.com/eriztore88/tp-link-tl-wr-840n-tl-wr840n-300mbps-wireless-router-2,Eriztore88,tokopedia,In Stock,baru,Above,Please Check,155000,223200,0,223200,0.0144,0,0
10/22/2022,10/22/2022,TL WR840N,Tp-Link TL-WR840N 300Mbps Wireless N Speed Router WiFi TP LINK,https://tokopedia.com/lucu-1/tp-link-tl-wr840n-300mbps-wireless-n-speed-router-wifi-tp-link,LUCU_U,tokopedia,In Stock,baru,Above,Please Check,155000,263000,0,263000,0.0169677419354838,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N Wireless N Router 300 Mbps WR840N 840N 840 garansi,https://tokopedia.com/garwitastore-i/tp-link-tl-wr840n-wireless-n-router-300-mbps-wr840n-840n-840-garansi,Garwitastore-id,tokopedia,In Stock,baru,Above,Please Check,155000,239000,0,239000,0.0154193548387096,0,0
10/22/2022,10/22/2022,TL WR840N,ROUTER Wireless TP-LINK TL-WR840N 300 MBPS,https://tokopedia.com/thanthan/router-wireless-tp-link-tl-wr840n-300-mbps,THANTHAN_ACC57,tokopedia,In Stock,baru,Above,Please Check,155000,248000,0,248000,0.016,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300Mbps Wireless N Router WR 840 Tplink 2 antena,https://tokopedia.com/gifaaa/tp-link-tl-wr840n-300mbps-wireless-n-router-wr-840-tplink-2-antena,gifaaa_store,tokopedia,In Stock,baru,Above,Please Check,155000,218800,0,218800,0.014116129032258,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N Wireless Router N WR840N 300Mbps 2 antena,https://tokopedia.com/lucu-1/tp-link-tl-wr840n-wireless-router-n-wr840n-300mbps-2-antena,LUCU_U,tokopedia,In Stock,baru,Above,Please Check,155000,274000,0,274000,0.0176774193548387,0,0
10/22/2022,10/22/2022,TL WR840N,TL-WR840N Router 2 Antena TPLink Wireless TP-LINK 300Mbps WiFi WR840N,https://tokopedia.com/endroshop68/tl-wr840n-router-2-antena-tplink-wireless-tp-link-300mbps-wifi-wr840n,Endroshop68,tokopedia,In Stock,baru,Above,Please Check,155000,287000,0,287000,0.018516129032258,0,0
10/22/2022,10/22/2022,TL WR840N,"TP-Link TL-WR840N N300 Wi-Fi Router, Access Point Range Extender WISP",https://tokopedia.com/belsa/tp-link-tl-wr840n-n300-wi-fi-router-access-point-range-extender-wisp,BELSA_SHOP,tokopedia,In Stock,baru,Above,Please Check,155000,368000,0,368000,0.0237419354838709,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N 300 Mbps WIRELESS ROUTER TP LINK / ROUTER/ REPEATER,https://tokopedia.com/belsa/tp-link-tl-wr840n-300-mbps-wireless-router-tp-link-router-repeater,BELSA_SHOP,tokopedia,In Stock,baru,Above,Please Check,155000,280000,0,280000,0.0180645161290322,0,0
10/22/2022,10/22/2022,TL WR840N,TP-LINK TL-WR840N TL WR 840 N : TPLink 300Mbps Wireless N Router,https://tokopedia.com/faidaolls/tp-link-tl-wr840n-tl-wr-840-n-tplink-300mbps-wireless-n-router,faida ollshop,tokopedia,In Stock,baru,Above,Please Check,155000,206500,0,206500,0.0133225806451612,0,0
10/22/2022,10/22/2022,TL WR840N,READY STOK TP-Link TL-WR840N 300Mbps Wireless N Router Repeater Access,https://tokopedia.com/brantaofficial/ready-stok-tp-link-tl-wr840n-300mbps-wireless-n-router-repeater-access,Branta Official,tokopedia,In Stock,baru,Above,Please Check,155000,241000,0,241000,0.0155483870967741,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TP-LINK ROUTER WIFI Indonesia TL-WR840N Garansi 840N 300Mbps R,https://tokopedia.com/nellystore88/tp-link-tp-link-router-wifi-indonesia-tl-wr840n-garansi-840n-300mbps-r,nellystore88,tokopedia,In Stock,baru,Above,Please Check,155000,278000,0,278000,0.0179354838709677,0,0
10/22/2022,10/22/2022,TL WR840N,TP-Link TL-WR840N (V4.0) : 300Mbps TPLink WiFi Wireless N Router,https://tokopedia.com/majumakmur9/tp-link-tl-wr840n-v4-0-300mbps-tplink-wifi-wireless-n-router,maju makmur 9,tokopedia,In Stock,baru,Above,Please Check,155000,377000,0,377000,0.0243225806451612,0,0
10/22/2022,10/22/2022,TL WR840N,TC610 TP-Link TL-WR840N N300 Wi-Fi Router Access Point Range Extender,https://tokopedia.com/testia/tc610-tp-link-tl-wr840n-n300-wi-fi-router-access-point-range-extender,TESTIAMAN,tokopedia,In Stock,baru,Above,Please Check,155000,385000,0,385000,0.0248387096774193,0,0
